tarih,sicaklik_max,sicaklik_min,sicaklik_ort,yagis,ruzgar_max,yil,ay,gun,hafta_gunu,mevsim
2024-03-28,14.5,5.0,9.1,0.1,8.8,2024,3,28,Thursday,İlkbahar
2024-03-29,17.1,6.4,11.9,0.0,8.4,2024,3,29,Friday,İlkbahar
2024-03-30,20.3,7.7,14.0,0.0,8.8,2024,3,30,Saturday,İlkbahar
2024-03-31,22.4,10.0,16.2,0.0,8.4,2024,3,31,Sunday,İlkbahar
2024-04-01,23.3,12.0,18.1,0.0,9.4,2024,4,1,Monday,İlkbahar
2024-04-02,23.6,12.0,18.1,0.0,7.1,2024,4,2,Tuesday,İlkbahar
2024-04-03,24.9,14.3,18.7,0.0,12.6,2024,4,3,Wednesday,İlkbahar
2024-04-04,25.2,12.8,18.1,0.0,10.2,2024,4,4,Thursday,İlkbahar
2024-04-05,23.6,10.2,16.4,4.0,15.5,2024,4,5,Friday,İlkbahar
2024-04-06,19.8,8.0,14.1,0.0,8.7,2024,4,6,Saturday,İlkbahar
2024-04-07,15.4,9.7,11.5,19.1,8.9,2024,4,7,Sunday,İlkbahar
2024-04-08,17.5,7.4,11.6,4.1,9.4,2024,4,8,Monday,İlkbahar
2024-04-09,13.3,8.8,10.8,12.3,9.1,2024,4,9,Tuesday,İlkbahar
2024-04-10,16.5,8.5,12.0,1.2,8.3,2024,4,10,Wednesday,İlkbahar
2024-04-11,18.6,8.9,13.7,0.0,9.6,2024,4,11,Thursday,İlkbahar
2024-04-12,19.3,9.9,14.3,0.3,13.7,2024,4,12,Friday,İlkbahar
2024-04-13,20.6,11.3,15.6,0.4,10.1,2024,4,13,Saturday,İlkbahar
2024-04-14,19.2,11.6,14.6,2.1,14.6,2024,4,14,Sunday,İlkbahar
2024-04-15,20.2,7.9,14.0,0.0,8.5,2024,4,15,Monday,İlkbahar
2024-04-16,23.1,12.0,17.3,0.0,8.5,2024,4,16,Tuesday,İlkbahar
2024-04-17,25.7,13.8,19.2,0.0,11.3,2024,4,17,Wednesday,İlkbahar
2024-04-18,24.9,12.4,18.4,0.0,17.1,2024,4,18,Thursday,İlkbahar
2024-04-19,26.0,14.7,19.5,0.0,14.7,2024,4,19,Friday,İlkbahar
2024-04-20,25.0,13.0,18.5,0.0,15.3,2024,4,20,Saturday,İlkbahar
2024-04-21,24.2,12.2,18.3,0.0,15.0,2024,4,21,Sunday,İlkbahar
2024-04-22,24.5,14.3,19.1,0.0,9.0,2024,4,22,Monday,İlkbahar
2024-04-23,25.3,12.7,19.6,0.0,8.3,2024,4,23,Tuesday,İlkbahar
2024-04-24,28.7,18.3,22.8,0.0,12.2,2024,4,24,Wednesday,İlkbahar
2024-04-25,30.3,19.9,24.2,0.0,9.4,2024,4,25,Thursday,İlkbahar
2024-04-26,27.8,20.3,23.3,0.0,9.7,2024,4,26,Friday,İlkbahar
2024-04-27,28.0,17.5,22.6,0.7,13.4,2024,4,27,Saturday,İlkbahar
2024-04-28,29.6,18.9,23.6,0.0,12.8,2024,4,28,Sunday,İlkbahar
2024-04-29,29.1,20.1,24.1,0.0,18.7,2024,4,29,Monday,İlkbahar
2024-04-30,26.7,17.3,22.0,1.0,19.9,2024,4,30,Tuesday,İlkbahar
2024-05-01,23.9,15.6,19.1,9.0,12.2,2024,5,1,Wednesday,İlkbahar
2024-05-02,21.1,14.5,17.4,10.4,9.2,2024,5,2,Thursday,İlkbahar
2024-05-03,20.3,12.3,16.3,4.2,15.3,2024,5,3,Friday,İlkbahar
2024-05-04,20.5,11.5,15.5,0.2,13.7,2024,5,4,Saturday,İlkbahar
2024-05-05,13.6,10.0,11.8,17.0,6.9,2024,5,5,Sunday,İlkbahar
2024-05-06,13.3,8.9,10.5,6.4,14.7,2024,5,6,Monday,İlkbahar
2024-05-07,16.9,8.0,12.1,0.0,18.3,2024,5,7,Tuesday,İlkbahar
2024-05-08,20.9,9.4,15.0,0.0,10.0,2024,5,8,Wednesday,İlkbahar
2024-05-09,22.8,13.9,18.1,0.0,12.1,2024,5,9,Thursday,İlkbahar
2024-05-10,25.1,11.9,19.4,0.9,16.2,2024,5,10,Friday,İlkbahar
2024-05-11,22.7,14.2,18.1,8.5,11.8,2024,5,11,Saturday,İlkbahar
2024-05-12,21.5,12.3,16.5,0.6,17.1,2024,5,12,Sunday,İlkbahar
2024-05-13,16.4,10.8,12.9,11.7,10.9,2024,5,13,Monday,İlkbahar
2024-05-14,19.7,9.3,14.2,0.2,11.3,2024,5,14,Tuesday,İlkbahar
2024-05-15,20.4,11.0,15.1,0.0,7.9,2024,5,15,Wednesday,İlkbahar
2024-05-16,22.1,11.9,16.5,5.2,21.4,2024,5,16,Thursday,İlkbahar
2024-05-17,21.7,9.1,15.8,0.0,20.7,2024,5,17,Friday,İlkbahar
2024-05-18,23.9,12.4,17.9,4.5,15.2,2024,5,18,Saturday,İlkbahar
2024-05-19,27.4,15.6,20.9,0.0,17.9,2024,5,19,Sunday,İlkbahar
2024-05-20,25.5,15.1,20.5,0.0,11.0,2024,5,20,Monday,İlkbahar
2024-05-21,27.9,15.1,21.1,0.0,20.9,2024,5,21,Tuesday,İlkbahar
2024-05-22,28.3,14.9,22.1,0.0,12.4,2024,5,22,Wednesday,İlkbahar
2024-05-23,26.7,18.7,22.3,0.2,11.8,2024,5,23,Thursday,İlkbahar
2024-05-24,24.8,14.4,19.9,0.3,17.0,2024,5,24,Friday,İlkbahar
2024-05-25,22.1,13.5,17.1,3.9,14.9,2024,5,25,Saturday,İlkbahar
2024-05-26,24.6,13.2,18.4,0.0,17.1,2024,5,26,Sunday,İlkbahar
2024-05-27,24.5,14.2,19.1,3.9,17.3,2024,5,27,Monday,İlkbahar
2024-05-28,28.3,13.4,20.8,0.1,15.8,2024,5,28,Tuesday,İlkbahar
2024-05-29,28.5,14.7,21.6,0.0,12.9,2024,5,29,Wednesday,İlkbahar
2024-05-30,30.7,15.7,23.4,0.1,14.8,2024,5,30,Thursday,İlkbahar
2024-05-31,29.4,16.3,22.8,0.2,19.7,2024,5,31,Friday,İlkbahar
2024-06-01,29.5,16.3,22.2,0.0,21.9,2024,6,1,Saturday,Yaz
2024-06-02,30.0,15.8,23.4,0.0,10.0,2024,6,2,Sunday,Yaz
2024-06-03,32.5,17.7,25.7,0.0,10.5,2024,6,3,Monday,Yaz
2024-06-04,34.0,18.7,26.9,0.0,10.1,2024,6,4,Tuesday,Yaz
2024-06-05,34.8,22.0,28.7,0.0,14.0,2024,6,5,Wednesday,Yaz
2024-06-06,35.6,22.3,28.8,0.0,14.3,2024,6,6,Thursday,Yaz
2024-06-07,36.0,23.2,28.9,0.2,20.5,2024,6,7,Friday,Yaz
2024-06-08,34.8,21.1,27.1,0.0,18.3,2024,6,8,Saturday,Yaz
2024-06-09,30.3,18.6,23.7,0.7,20.4,2024,6,9,Sunday,Yaz
2024-06-10,30.1,17.1,23.2,0.0,18.4,2024,6,10,Monday,Yaz
2024-06-11,31.8,17.5,24.7,0.0,19.4,2024,6,11,Tuesday,Yaz
2024-06-12,34.9,19.4,27.4,0.0,23.8,2024,6,12,Wednesday,Yaz
2024-06-13,35.7,22.8,29.3,0.0,23.9,2024,6,13,Thursday,Yaz
2024-06-14,35.1,22.5,29.4,0.0,24.6,2024,6,14,Friday,Yaz
2024-06-15,35.2,23.0,28.9,0.1,26.1,2024,6,15,Saturday,Yaz
2024-06-16,34.9,21.3,28.6,0.0,10.1,2024,6,16,Sunday,Yaz
2024-06-17,36.9,23.7,30.2,0.0,17.8,2024,6,17,Monday,Yaz
2024-06-18,36.8,24.1,30.7,0.0,15.5,2024,6,18,Tuesday,Yaz
2024-06-19,37.5,23.7,30.7,0.0,14.3,2024,6,19,Wednesday,Yaz
2024-06-20,39.2,25.3,32.0,0.0,24.8,2024,6,20,Thursday,Yaz
2024-06-21,35.2,22.3,29.2,0.0,14.0,2024,6,21,Friday,Yaz
2024-06-22,35.6,20.8,28.7,0.0,13.1,2024,6,22,Saturday,Yaz
2024-06-23,37.4,22.9,30.3,0.0,15.1,2024,6,23,Sunday,Yaz
2024-06-24,37.8,23.6,31.3,0.0,10.1,2024,6,24,Monday,Yaz
2024-06-25,38.4,24.0,31.8,0.0,20.3,2024,6,25,Tuesday,Yaz
2024-06-26,33.9,21.2,27.3,0.0,31.1,2024,6,26,Wednesday,Yaz
2024-06-27,32.3,16.9,24.7,0.0,10.1,2024,6,27,Thursday,Yaz
2024-06-28,34.1,19.7,27.2,0.0,20.7,2024,6,28,Friday,Yaz
2024-06-29,32.7,19.2,26.3,0.0,20.6,2024,6,29,Saturday,Yaz
2024-06-30,32.5,19.2,25.1,0.9,16.5,2024,6,30,Sunday,Yaz
2024-07-01,30.8,18.9,24.6,0.2,24.5,2024,7,1,Monday,Yaz
2024-07-02,31.8,18.2,24.8,0.0,24.5,2024,7,2,Tuesday,Yaz
2024-07-03,33.8,19.7,26.8,0.0,10.5,2024,7,3,Wednesday,Yaz
2024-07-04,37.4,24.7,30.6,0.0,22.9,2024,7,4,Thursday,Yaz
2024-07-05,37.7,22.4,29.7,0.0,13.7,2024,7,5,Friday,Yaz
2024-07-06,35.0,21.1,27.6,0.0,19.6,2024,7,6,Saturday,Yaz
2024-07-07,34.9,21.5,28.0,0.0,15.5,2024,7,7,Sunday,Yaz
2024-07-08,35.0,22.3,28.6,0.0,20.5,2024,7,8,Monday,Yaz
2024-07-09,33.7,23.2,27.6,3.0,25.1,2024,7,9,Tuesday,Yaz
2024-07-10,35.7,21.4,28.9,0.0,10.5,2024,7,10,Wednesday,Yaz
2024-07-11,37.8,21.9,30.0,0.0,16.7,2024,7,11,Thursday,Yaz
2024-07-12,35.9,23.5,30.3,0.0,17.6,2024,7,12,Friday,Yaz
2024-07-13,37.1,23.6,30.3,0.0,19.3,2024,7,13,Saturday,Yaz
2024-07-14,36.1,24.0,29.2,0.0,24.1,2024,7,14,Sunday,Yaz
2024-07-15,35.6,23.1,28.6,0.1,22.4,2024,7,15,Monday,Yaz
2024-07-16,35.2,22.5,29.1,0.0,14.7,2024,7,16,Tuesday,Yaz
2024-07-17,37.0,25.5,31.1,0.0,20.4,2024,7,17,Wednesday,Yaz
2024-07-18,36.5,24.8,30.3,0.0,21.1,2024,7,18,Thursday,Yaz
2024-07-19,35.5,23.6,28.6,0.0,26.7,2024,7,19,Friday,Yaz
2024-07-20,34.7,22.2,27.9,0.0,22.0,2024,7,20,Saturday,Yaz
2024-07-21,34.5,22.5,28.6,0.0,11.8,2024,7,21,Sunday,Yaz
2024-07-22,37.2,23.7,30.3,0.0,21.1,2024,7,22,Monday,Yaz
2024-07-23,37.6,24.6,31.0,0.0,21.7,2024,7,23,Tuesday,Yaz
2024-07-24,36.4,24.4,29.9,0.0,22.3,2024,7,24,Wednesday,Yaz
2024-07-25,35.1,22.9,28.8,0.0,16.1,2024,7,25,Thursday,Yaz
2024-07-26,35.3,23.5,29.5,0.0,21.0,2024,7,26,Friday,Yaz
2024-07-27,33.3,23.3,27.5,0.0,23.3,2024,7,27,Saturday,Yaz
2024-07-28,33.3,20.8,26.2,0.0,24.9,2024,7,28,Sunday,Yaz
2024-07-29,33.3,18.7,26.1,0.0,8.4,2024,7,29,Monday,Yaz
2024-07-30,36.0,22.0,29.0,0.0,14.6,2024,7,30,Tuesday,Yaz
2024-07-31,33.5,21.1,26.9,0.0,19.6,2024,7,31,Wednesday,Yaz
2024-08-01,33.3,20.6,26.7,0.0,11.3,2024,8,1,Thursday,Yaz
2024-08-02,34.3,20.5,27.4,0.0,15.9,2024,8,2,Friday,Yaz
2024-08-03,34.5,19.5,27.3,0.0,11.9,2024,8,3,Saturday,Yaz
2024-08-04,36.1,21.5,29.5,0.0,9.5,2024,8,4,Sunday,Yaz
2024-08-05,38.3,23.4,30.8,0.0,16.1,2024,8,5,Monday,Yaz
2024-08-06,37.9,23.9,30.4,0.0,20.0,2024,8,6,Tuesday,Yaz
2024-08-07,36.9,24.4,30.5,0.0,16.2,2024,8,7,Wednesday,Yaz
2024-08-08,35.9,24.4,29.8,0.0,9.4,2024,8,8,Thursday,Yaz
2024-08-09,37.4,23.0,30.1,0.0,12.6,2024,8,9,Friday,Yaz
2024-08-10,36.5,23.4,29.8,0.0,17.3,2024,8,10,Saturday,Yaz
2024-08-11,34.4,22.5,28.4,0.0,16.2,2024,8,11,Sunday,Yaz
2024-08-12,34.3,20.6,27.1,0.0,17.7,2024,8,12,Monday,Yaz
2024-08-13,34.6,21.4,28.0,0.0,10.2,2024,8,13,Tuesday,Yaz
2024-08-14,35.9,22.2,29.2,0.0,9.5,2024,8,14,Wednesday,Yaz
2024-08-15,35.4,23.3,29.4,0.0,9.0,2024,8,15,Thursday,Yaz
2024-08-16,34.9,22.1,28.5,0.0,14.4,2024,8,16,Friday,Yaz
2024-08-17,33.8,21.3,27.7,0.0,9.2,2024,8,17,Saturday,Yaz
2024-08-18,35.9,23.5,29.6,0.0,11.8,2024,8,18,Sunday,Yaz
2024-08-19,37.6,26.6,31.8,0.0,15.9,2024,8,19,Monday,Yaz
2024-08-20,38.1,25.5,31.7,0.0,13.8,2024,8,20,Tuesday,Yaz
2024-08-21,38.6,24.9,32.2,0.0,15.9,2024,8,21,Wednesday,Yaz
2024-08-22,38.1,26.6,32.4,0.0,16.3,2024,8,22,Thursday,Yaz
2024-08-23,37.2,25.3,30.3,0.0,13.3,2024,8,23,Friday,Yaz
2024-08-24,35.8,23.7,29.3,0.0,17.4,2024,8,24,Saturday,Yaz
2024-08-25,31.4,21.5,26.1,0.5,17.0,2024,8,25,Sunday,Yaz
2024-08-26,30.9,19.2,25.6,0.0,13.7,2024,8,26,Monday,Yaz
2024-08-27,33.9,23.8,28.2,0.0,12.4,2024,8,27,Tuesday,Yaz
2024-08-28,34.7,24.5,29.2,0.0,11.5,2024,8,28,Wednesday,Yaz
2024-08-29,35.1,22.4,28.9,0.0,14.8,2024,8,29,Thursday,Yaz
2024-08-30,34.3,22.1,28.3,0.0,15.9,2024,8,30,Friday,Yaz
2024-08-31,33.8,21.3,27.4,0.0,14.3,2024,8,31,Saturday,Yaz
2024-09-01,35.6,22.1,28.0,0.0,20.3,2024,9,1,Sunday,Sonbahar
2024-09-02,32.8,21.4,26.8,0.1,14.0,2024,9,2,Monday,Sonbahar
2024-09-03,32.6,21.0,27.0,0.0,9.4,2024,9,3,Tuesday,Sonbahar
2024-09-04,33.7,21.5,27.7,0.0,12.6,2024,9,4,Wednesday,Sonbahar
2024-09-05,33.5,22.0,26.9,1.3,16.0,2024,9,5,Thursday,Sonbahar
2024-09-06,32.2,21.4,26.3,0.0,14.6,2024,9,6,Friday,Sonbahar
2024-09-07,29.9,21.5,25.6,2.6,14.6,2024,9,7,Saturday,Sonbahar
2024-09-08,28.0,21.3,23.6,0.2,18.2,2024,9,8,Sunday,Sonbahar
2024-09-09,32.8,18.7,25.6,0.0,12.3,2024,9,9,Monday,Sonbahar
2024-09-10,34.2,22.4,27.4,0.0,11.8,2024,9,10,Tuesday,Sonbahar
2024-09-11,33.2,21.4,26.7,0.0,13.5,2024,9,11,Wednesday,Sonbahar
2024-09-12,32.6,21.5,26.9,0.0,11.5,2024,9,12,Thursday,Sonbahar
2024-09-13,33.4,20.3,26.9,0.0,10.5,2024,9,13,Friday,Sonbahar
2024-09-14,32.8,22.3,26.9,0.0,12.8,2024,9,14,Saturday,Sonbahar
2024-09-15,31.6,19.5,25.7,0.0,11.9,2024,9,15,Sunday,Sonbahar
2024-09-16,31.5,21.1,26.5,0.0,15.6,2024,9,16,Monday,Sonbahar
2024-09-17,28.9,20.1,24.0,0.0,10.4,2024,9,17,Tuesday,Sonbahar
2024-09-18,29.0,19.0,24.0,0.0,9.7,2024,9,18,Wednesday,Sonbahar
2024-09-19,28.4,18.2,22.5,1.3,14.8,2024,9,19,Thursday,Sonbahar
2024-09-20,27.3,16.8,21.6,0.0,10.3,2024,9,20,Friday,Sonbahar
2024-09-21,24.9,16.8,20.6,4.5,11.9,2024,9,21,Saturday,Sonbahar
2024-09-22,21.1,13.8,16.2,11.9,8.5,2024,9,22,Sunday,Sonbahar
2024-09-23,20.4,13.0,16.7,1.3,10.1,2024,9,23,Monday,Sonbahar
2024-09-24,22.2,12.9,17.9,0.0,8.5,2024,9,24,Tuesday,Sonbahar
2024-09-25,24.9,15.3,20.1,0.0,8.1,2024,9,25,Wednesday,Sonbahar
2024-09-26,25.4,14.2,19.7,0.0,7.9,2024,9,26,Thursday,Sonbahar
2024-09-27,26.5,14.1,20.4,0.0,8.9,2024,9,27,Friday,Sonbahar
2024-09-28,27.4,16.4,21.4,0.0,8.2,2024,9,28,Saturday,Sonbahar
2024-09-29,29.1,18.9,22.9,0.0,11.7,2024,9,29,Sunday,Sonbahar
2024-09-30,29.0,18.2,23.0,0.0,14.2,2024,9,30,Monday,Sonbahar
2024-10-01,21.6,14.1,18.1,13.5,10.2,2024,10,1,Tuesday,Sonbahar
2024-10-02,21.5,12.4,15.3,0.0,16.9,2024,10,2,Wednesday,Sonbahar
2024-10-03,19.9,10.0,14.8,0.0,8.2,2024,10,3,Thursday,Sonbahar
2024-10-04,23.2,13.8,18.0,0.0,8.3,2024,10,4,Friday,Sonbahar
2024-10-05,23.6,13.3,18.2,0.0,8.3,2024,10,5,Saturday,Sonbahar
2024-10-06,25.5,17.0,20.4,0.0,9.3,2024,10,6,Sunday,Sonbahar
2024-10-07,27.9,17.7,21.9,0.0,8.1,2024,10,7,Monday,Sonbahar
2024-10-08,26.7,18.6,21.5,0.0,10.4,2024,10,8,Tuesday,Sonbahar
2024-10-09,26.7,18.6,22.0,0.0,9.1,2024,10,9,Wednesday,Sonbahar
2024-10-10,28.4,18.9,22.5,0.0,11.9,2024,10,10,Thursday,Sonbahar
2024-10-11,26.0,16.9,21.7,0.0,11.7,2024,10,11,Friday,Sonbahar
2024-10-12,25.9,18.5,21.8,0.0,9.7,2024,10,12,Saturday,Sonbahar
2024-10-13,26.8,18.5,22.0,0.2,11.9,2024,10,13,Sunday,Sonbahar
2024-10-14,25.7,15.7,20.5,0.0,8.6,2024,10,14,Monday,Sonbahar
2024-10-15,24.9,15.4,20.2,0.0,10.5,2024,10,15,Tuesday,Sonbahar
2024-10-16,24.5,16.0,20.1,0.1,9.8,2024,10,16,Wednesday,Sonbahar
2024-10-17,20.0,10.3,16.9,0.1,21.8,2024,10,17,Thursday,Sonbahar
2024-10-18,15.3,6.9,10.2,0.0,22.3,2024,10,18,Friday,Sonbahar
2024-10-19,14.1,5.3,8.9,0.0,19.9,2024,10,19,Saturday,Sonbahar
2024-10-20,15.5,5.5,9.2,0.0,21.3,2024,10,20,Sunday,Sonbahar
2024-10-21,14.1,5.6,9.2,0.0,24.4,2024,10,21,Monday,Sonbahar
2024-10-22,14.6,5.9,9.2,0.1,20.6,2024,10,22,Tuesday,Sonbahar
2024-10-23,15.0,4.4,9.3,0.0,9.2,2024,10,23,Wednesday,Sonbahar
2024-10-24,16.6,5.3,10.9,0.0,9.0,2024,10,24,Thursday,Sonbahar
2024-10-25,14.9,6.0,10.6,0.0,7.7,2024,10,25,Friday,Sonbahar
2024-10-26,16.2,5.9,10.8,0.0,8.7,2024,10,26,Saturday,Sonbahar
2024-10-27,14.8,5.2,9.6,0.0,9.7,2024,10,27,Sunday,Sonbahar
2024-10-28,16.0,5.1,10.4,0.0,8.7,2024,10,28,Monday,Sonbahar
2024-10-29,16.8,6.7,11.9,0.0,6.9,2024,10,29,Tuesday,Sonbahar
2024-10-30,17.1,9.3,13.5,0.0,7.2,2024,10,30,Wednesday,Sonbahar
2024-10-31,17.8,10.8,13.7,0.0,7.9,2024,10,31,Thursday,Sonbahar
2024-11-01,18.2,11.4,14.1,0.3,8.0,2024,11,1,Friday,Sonbahar
2024-11-02,18.9,11.1,14.2,0.0,8.8,2024,11,2,Saturday,Sonbahar
2024-11-03,18.8,9.9,13.7,0.0,10.6,2024,11,3,Sunday,Sonbahar
2024-11-04,14.2,6.0,9.8,0.0,8.3,2024,11,4,Monday,Sonbahar
2024-11-05,14.3,4.0,8.6,0.0,17.0,2024,11,5,Tuesday,Sonbahar
2024-11-06,10.7,2.3,6.6,0.0,7.8,2024,11,6,Wednesday,Sonbahar
2024-11-07,13.3,5.2,9.0,0.0,5.9,2024,11,7,Thursday,Sonbahar
2024-11-08,14.2,6.3,10.0,0.0,5.7,2024,11,8,Friday,Sonbahar
2024-11-09,13.6,6.4,10.1,0.0,7.1,2024,11,9,Saturday,Sonbahar
2024-11-10,14.8,8.1,11.2,0.0,7.4,2024,11,10,Sunday,Sonbahar
2024-11-11,11.3,6.3,8.9,3.3,6.4,2024,11,11,Monday,Sonbahar
2024-11-12,14.9,5.2,9.5,0.0,6.2,2024,11,12,Tuesday,Sonbahar
2024-11-13,14.9,5.2,9.9,0.0,5.2,2024,11,13,Wednesday,Sonbahar
2024-11-14,15.3,5.5,10.2,0.0,4.8,2024,11,14,Thursday,Sonbahar
2024-11-15,15.9,6.1,10.1,0.0,9.0,2024,11,15,Friday,Sonbahar
2024-11-16,15.7,6.3,10.4,0.0,6.6,2024,11,16,Saturday,Sonbahar
2024-11-17,14.9,6.6,10.4,0.4,3.6,2024,11,17,Sunday,Sonbahar
2024-11-18,11.6,7.8,9.6,16.1,4.8,2024,11,18,Monday,Sonbahar
2024-11-19,12.9,5.2,8.6,0.6,7.4,2024,11,19,Tuesday,Sonbahar
2024-11-20,12.7,5.8,8.7,2.5,5.4,2024,11,20,Wednesday,Sonbahar
2024-11-21,13.9,7.1,10.0,0.0,6.2,2024,11,21,Thursday,Sonbahar
2024-11-22,14.6,8.5,10.6,0.1,4.8,2024,11,22,Friday,Sonbahar
2024-11-23,15.9,8.0,11.1,0.0,8.6,2024,11,23,Saturday,Sonbahar
2024-11-24,11.8,-0.4,6.3,41.2,25.0,2024,11,24,Sunday,Sonbahar
2024-11-25,-0.0,-1.6,-1.0,4.0,19.7,2024,11,25,Monday,Sonbahar
2024-11-26,1.1,-2.1,-0.3,2.5,7.7,2024,11,26,Tuesday,Sonbahar
2024-11-27,1.4,-4.5,-1.5,0.0,8.6,2024,11,27,Wednesday,Sonbahar
2024-11-28,-0.3,-6.8,-4.1,0.0,4.1,2024,11,28,Thursday,Sonbahar
2024-11-29,-0.9,-5.1,-3.5,0.0,3.3,2024,11,29,Friday,Sonbahar
2024-11-30,0.7,-5.0,-2.9,0.0,3.2,2024,11,30,Saturday,Sonbahar
2024-12-01,1.4,-5.0,-2.5,0.0,2.0,2024,12,1,Sunday,Kış
2024-12-02,1.4,-4.6,-2.3,0.0,3.2,2024,12,2,Monday,Kış
2024-12-03,1.6,-4.6,-2.3,0.0,6.2,2024,12,3,Tuesday,Kış
2024-12-04,2.6,-3.4,-0.6,0.0,5.9,2024,12,4,Wednesday,Kış
2024-12-05,5.8,-1.1,1.9,0.1,6.1,2024,12,5,Thursday,Kış
2024-12-06,5.2,-0.6,2.2,0.0,7.6,2024,12,6,Friday,Kış
2024-12-07,5.8,0.9,2.6,0.0,4.9,2024,12,7,Saturday,Kış
2024-12-08,8.7,2.5,4.5,2.3,5.2,2024,12,8,Sunday,Kış
2024-12-09,9.3,2.0,4.8,0.0,4.4,2024,12,9,Monday,Kış
2024-12-10,8.0,2.4,4.6,0.0,6.0,2024,12,10,Tuesday,Kış
2024-12-11,5.7,1.5,3.0,0.0,5.2,2024,12,11,Wednesday,Kış
2024-12-12,7.2,1.2,3.0,1.5,6.5,2024,12,12,Thursday,Kış
2024-12-13,6.5,0.7,2.7,0.0,16.4,2024,12,13,Friday,Kış
2024-12-14,2.4,-3.0,-0.1,0.0,18.8,2024,12,14,Saturday,Kış
2024-12-15,2.8,-4.4,-1.3,0.0,7.4,2024,12,15,Sunday,Kış
2024-12-16,1.3,-2.3,-1.0,2.5,3.9,2024,12,16,Monday,Kış
2024-12-17,6.1,-2.5,1.3,0.0,8.5,2024,12,17,Tuesday,Kış
2024-12-18,8.1,-1.0,2.5,0.0,7.7,2024,12,18,Wednesday,Kış
2024-12-19,6.5,0.2,2.5,0.0,5.6,2024,12,19,Thursday,Kış
2024-12-20,4.8,-1.0,1.7,0.0,5.5,2024,12,20,Friday,Kış
2024-12-21,6.5,-0.6,2.3,0.0,6.4,2024,12,21,Saturday,Kış
2024-12-22,5.7,1.2,3.0,0.3,5.3,2024,12,22,Sunday,Kış
2024-12-23,5.8,1.5,3.8,1.8,4.7,2024,12,23,Monday,Kış
2024-12-24,8.8,2.8,5.6,1.7,3.5,2024,12,24,Tuesday,Kış
2024-12-25,11.0,4.7,7.1,0.1,7.1,2024,12,25,Wednesday,Kış
2024-12-26,7.2,3.9,5.5,4.6,5.6,2024,12,26,Thursday,Kış
2024-12-27,4.9,3.3,4.1,8.8,7.0,2024,12,27,Friday,Kış
2024-12-28,8.2,3.0,5.1,0.0,7.2,2024,12,28,Saturday,Kış
2024-12-29,7.0,1.0,4.0,0.1,7.6,2024,12,29,Sunday,Kış
2024-12-30,5.5,2.1,3.9,3.3,5.3,2024,12,30,Monday,Kış
2024-12-31,8.2,0.8,4.3,0.2,5.6,2024,12,31,Tuesday,Kış
