yil,oy_veren_ulke,oy_alan_ulke,puan,tele_puan,juri_puan,uzaklik_km
2009,Danimarka,Romanya,0,,,1574.6470578648339
2009,Danimarka,Almanya,7,,,355.51192912991974
2009,Danimarka,İsveç,4,,,521.8283543394244
2009,Danimarka,Malta,0,,,2204.3586396987253
2009,Danimarka,Litvanya,1,,,813.1829680331438
2009,Danimarka,İspanya,0,,,2072.5578522192986
2009,Danimarka,Finlandiya,0,,,882.5734406937115
2009,Estonya,Norveç,12,,,786.2581803315136
2009,Estonya,İzlanda,8,,,2444.0231164168445
2009,Estonya,Azerbaycan,7,,,2743.090994192383
2009,Estonya,Türkiye,0,,,2242.61162106148
2009,Estonya,Birleşik Krallık,0,,,1783.5751267437356
2009,Estonya,Yunanistan,0,,,2387.348758827558
2009,Estonya,Fransa,0,,,1858.3429259391144
2009,Estonya,Bosna-Hersek,0,,,1784.828806758201
2009,Estonya,Ermenistan,0,,,2546.8153382676346
2009,Estonya,Rusya,10,,,867.7764592691553
2009,Estonya,Ukrayna,0,,,1064.4372963542278
2009,Estonya,Danimarka,0,,,836.4151854032597
2009,Estonya,Moldova,0,,,1408.2993508254074
2009,Estonya,Portekiz,3,,,3311.0479531208744
2009,Estonya,İsrail,5,,,3172.9979958587587
2009,Estonya,Arnavutluk,1,,,2042.4919980407683
2009,Estonya,Hırvatistan,0,,,1623.8245652590779
2009,Estonya,Romanya,0,,,1671.5132074172675
2009,Estonya,Almanya,0,,,1041.6074389257474
2009,Estonya,İsveç,6,,,378.312737300521
2009,Estonya,Malta,0,,,2720.2782031884344
2009,Estonya,Litvanya,2,,,529.1423513167178
2009,Estonya,İspanya,0,,,2893.0412267369197
2009,Estonya,Finlandiya,4,,,81.8647216435604
2009,Finlandiya,Norveç,8,,,786.9852566850991
2009,Finlandiya,İzlanda,10,,,2410.8020428010536
2009,Finlandiya,Azerbaycan,2,,,2787.1274334417744
2009,Finlandiya,Türkiye,5,,,2316.6615107627754
2009,Finlandiya,Birleşik Krallık,0,,,1820.9053714052204
2009,Finlandiya,Estonya,12,,,81.8647216435604
2009,Finlandiya,Yunanistan,0,,,2468.8898438996557
2009,Finlandiya,Fransa,4,,,1908.3705635592291
2009,Finlandiya,Bosna-Hersek,6,,,1865.6497132989111
2009,Finlandiya,Ermenistan,1,,,2601.2624555965954
2009,Finlandiya,Rusya,0,,,892.7544057894416
2009,Finlandiya,Ukrayna,0,,,1136.0542097995615
2009,Finlandiya,Danimarka,0,,,882.5734406937115
2009,Finlandiya,Moldova,0,,,1485.3676439579083
2009,Finlandiya,Portekiz,0,,,3360.031434249754
2009,Finlandiya,İsrail,0,,,3246.609574742888
2009,Finlandiya,Arnavutluk,0,,,2124.120057622549
2009,Finlandiya,Hırvatistan,0,,,1702.0519519144254
2009,Finlandiya,Romanya,0,,,1751.9170367077397
2009,Finlandiya,Almanya,0,,,1105.567170582099
2009,Finlandiya,İsveç,7,,,395.8102514911714
2009,Finlandiya,Malta,3,,,2800.110075921766
2009,Finlandiya,Litvanya,0,,,609.6858207748684
2009,Finlandiya,İspanya,0,,,2947.9874796821273
2009,Fransa,Norveç,8,,,1341.239838205445
2009,Fransa,İzlanda,0,,,2226.9256151220147
2009,Fransa,Azerbaycan,1,,,3809.38691843182
2009,Fransa,Türkiye,12,,,2597.600609318226
2009,Fransa,Birleşik Krallık,4,,,343.47406573887247
2009,Fransa,Estonya,0,,,1858.3429259391144
2009,Fransa,Yunanistan,0,,,2096.609748642384
2009,Fransa,Bosna-Hersek,0,,,1348.555066571011
2009,Fransa,Ermenistan,6,,,3430.5520119119806
2009,Fransa,Rusya,0,,,2486.323582474517
2009,Fransa,Ukrayna,0,,,2023.294180998129
2009,Fransa,Danimarka,5,,,1026.8707774503553
2009,Fransa,Moldova,0,,,1975.4810932862283
2009,Fransa,Portekiz,7,,,1452.8387986659998
2009,Fransa,İsrail,10,,,3331.5899094844312
2009,Fransa,Arnavutluk,0,,,1601.0603970575762
2009,Fransa,Hırvatistan,0,,,1079.90315961657
2009,Fransa,Romanya,0,,,1870.1605979627104
2009,Fransa,Almanya,3,,,877.0899531760446
2009,Fransa,İsveç,2,,,1543.4414163235358
2009,Fransa,Malta,0,,,1748.6319121379618
2009,Fransa,Litvanya,0,,,1695.9108826940023
2009,Fransa,İspanya,0,,,1052.6853743549439
2009,Fransa,Finlandiya,0,,,1908.3705635592291
2009,Almanya,Norveç,12,,,837.7350584592342
2009,Almanya,İzlanda,7,,,2381.617427582829
2009,Almanya,Azerbaycan,0,,,3057.806443954444
2009,Almanya,Türkiye,10,,,2037.416427842736
2009,Almanya,Birleşik Krallık,8,,,931.318778737352
2009,Almanya,Estonya,1,,,1041.6074389257474
2009,Almanya,Yunanistan,6,,,1803.5294547305612
2009,Almanya,Fransa,3,,,877.0899531760446
2009,Almanya,Bosna-Hersek,2,,,1031.4555936193217
2009,Almanya,Ermenistan,0,,,2723.158593390535
2009,Almanya,Rusya,5,,,1609.2812870314053
2009,Almanya,Ukrayna,0,,,1204.5628895395816
2009,Almanya,Danimarka,0,,,355.51192912991974
2009,Almanya,Moldova,0,,,1264.537503873154
2009,Almanya,Portekiz,0,,,2311.500300284044
2009,Almanya,İsrail,0,,,2900.5787537670244
2009,Almanya,Arnavutluk,0,,,1335.0725925945537
2009,Almanya,Hırvatistan,0,,,769.204688667908
2009,Almanya,Romanya,0,,,1294.8516336658656
2009,Almanya,İsveç,0,,,810.7215835619496
2009,Almanya,Malta,4,,,1850.1188202117673
2009,Almanya,Litvanya,0,,,818.9485287709764
2009,Almanya,İspanya,0,,,1868.4052348207445
2009,Almanya,Finlandiya,0,,,1105.567170582099
2009,Yunanistan,Norveç,10,,,2605.3495352133896
2009,Yunanistan,İzlanda,4,,,4157.125639968586
2009,Yunanistan,Azerbaycan,8,,,2260.448577578139
2009,Yunanistan,Türkiye,3,,,818.2752429464603
2009,Yunanistan,Birleşik Krallık,12,,,2392.3621771966787
2009,Yunanistan,Estonya,5,,,2387.348758827558
2009,Yunanistan,Fransa,6,,,2096.609748642384
2009,Yunanistan,Bosna-Hersek,0,,,791.6190413225879
2009,Yunanistan,Ermenistan,0,,,1806.0448925218413
2009,Yunanistan,Rusya,0,,,2230.8803941448336
2009,Yunanistan,Ukrayna,0,,,1486.9009788925177
2009,Yunanistan,Danimarka,0,,,2137.237204258878
2009,Yunanistan,Moldova,0,,,1088.005597107162
2009,Yunanistan,Portekiz,0,,,2851.215482607482
2009,Yunanistan,İsrail,0,,,1252.9825098662402
2009,Yunanistan,Arnavutluk,7,,,500.6877638248327
2009,Yunanistan,Hırvatistan,2,,,1080.303368676508
2009,Yunanistan,Romanya,0,,,744.0146668756407
2009,Yunanistan,Almanya,0,,,1803.5294547305612
2009,Yunanistan,İsveç,0,,,2408.081916448883
2009,Yunanistan,Malta,0,,,851.0112173369382
2009,Yunanistan,Litvanya,0,,,1861.7574188295341
2009,Yunanistan,İspanya,1,,,2369.5552597746237
2009,Yunanistan,Finlandiya,0,,,2468.8898438996557
2009,Macaristan,Norveç,12,,,1481.198167840026
2009,Macaristan,İzlanda,7,,,3067.1331106229413
2009,Macaristan,Azerbaycan,10,,,2571.1772673169094
2009,Macaristan,Türkiye,5,,,1390.1944430727679
2009,Macaristan,Birleşik Krallık,1,,,1449.326055077109
2009,Macaristan,Estonya,6,,,1379.168551234182
2009,Macaristan,Yunanistan,4,,,1125.1845818780655
2009,Macaristan,Fransa,0,,,1244.1121577057363
2009,Macaristan,Bosna-Hersek,0,,,407.69387034854196
2009,Macaristan,Ermenistan,0,,,2186.498080938595
2009,Macaristan,Rusya,0,,,1568.8445245112991
2009,Macaristan,Ukrayna,8,,,898.640531736284
2009,Macaristan,Danimarka,3,,,1012.4316643768863
2009,Macaristan,Moldova,0,,,742.6372089022994
2009,Macaristan,Portekiz,0,,,2468.93017014965
2009,Macaristan,İsrail,0,,,2220.971537677073
2009,Macaristan,Arnavutluk,2,,,688.8536414453318
2009,Macaristan,Hırvatistan,0,,,299.7240504873931
2009,Macaristan,Romanya,0,,,643.2735882766532
2009,Macaristan,Almanya,0,,,688.0388697709806
2009,Macaristan,İsveç,0,,,1316.9698090381148
2009,Macaristan,Malta,0,,,1342.9504440369717
2009,Macaristan,Litvanya,0,,,909.7056983400411
2009,Macaristan,İspanya,0,,,1973.727276711052
2009,Macaristan,Finlandiya,0,,,1459.6470967157811
2009,İzlanda,Norveç,12,,,1741.1895787372437
2009,İzlanda,Azerbaycan,0,,,5176.637214981906
2009,İzlanda,Türkiye,0,,,4398.748566839897
2009,İzlanda,Birleşik Krallık,0,,,1883.5824211660379
2009,İzlanda,Estonya,10,,,2444.0231164168445
2009,İzlanda,Yunanistan,0,,,4157.125639968586
2009,İzlanda,Fransa,6,,,2226.9256151220147
2009,İzlanda,Bosna-Hersek,2,,,3365.9660773486353
2009,İzlanda,Ermenistan,5,,,4937.990077417349
2009,İzlanda,Rusya,0,,,3302.7476796793776
2009,İzlanda,Ukrayna,0,,,3367.291341560699
2009,İzlanda,Danimarka,4,,,2100.4110785219154
2009,İzlanda,Moldova,0,,,3574.4874526589906
2009,İzlanda,Portekiz,7,,,2946.5181442170124
2009,İzlanda,İsrail,0,,,5281.0004873933
2009,İzlanda,Arnavutluk,0,,,3664.668826624103
2009,İzlanda,Hırvatistan,1,,,3078.7293601735764
2009,İzlanda,Romanya,0,,,3669.0974199590055
2009,İzlanda,Almanya,0,,,2381.617427582829
2009,İzlanda,İsveç,3,,,2128.7431308926693
2009,İzlanda,Malta,0,,,3966.7221868006995
2009,İzlanda,Litvanya,0,,,2785.473171762764
2009,İzlanda,İspanya,0,,,2886.348975178954
2009,İzlanda,Finlandiya,8,,,2410.8020428010536
2009,İrlanda,Norveç,8,,,1264.7356644608708
2009,İrlanda,İzlanda,12,,,1489.1596147540265
2009,İrlanda,Azerbaycan,0,,,4374.4214846064815
2009,İrlanda,Türkiye,0,,,3283.793789645542
2009,İrlanda,Birleşik Krallık,10,,,463.0296351144619
2009,İrlanda,Estonya,6,,,2003.0992635631399
2009,İrlanda,Yunanistan,0,,,2855.3327330627394
2009,İrlanda,Fransa,3,,,780.5030633798876
2009,İrlanda,Bosna-Hersek,0,,,2082.9232689048417
2009,İrlanda,Ermenistan,0,,,4034.9009778780246
2009,İrlanda,Rusya,0,,,2794.688195995596
2009,İrlanda,Ukrayna,0,,,2515.5241046880014
2009,İrlanda,Danimarka,4,,,1238.614770014609
2009,İrlanda,Moldova,0,,,2569.2014906965946
2009,İrlanda,Portekiz,0,,,1641.4519410203613
2009,İrlanda,İsrail,0,,,4071.005352147299
2009,İrlanda,Arnavutluk,0,,,2355.3649145860336
2009,İrlanda,Hırvatistan,0,,,1798.9324640292389
2009,İrlanda,Romanya,2,,,2537.8080040620307
2009,İrlanda,Almanya,1,,,1316.640024914727
2009,İrlanda,İsveç,0,,,1628.3183001270695
2009,İrlanda,Malta,5,,,2523.84852541653
2009,İrlanda,Litvanya,7,,,2048.3653449746935
2009,İrlanda,İspanya,0,,,1450.607265140831
2009,İrlanda,Finlandiya,0,,,2023.6305831358839
2009,İsrail,Norveç,12,,,3611.377694671214
2009,İsrail,İzlanda,10,,,5281.0004873933
2009,İsrail,Azerbaycan,6,,,1625.333316571073
2009,İsrail,Türkiye,3,,,930.7567578130045
2009,İsrail,Birleşik Krallık,4,,,3609.568868077548
2009,İsrail,Estonya,0,,,3172.9979958587587
2009,İsrail,Yunanistan,0,,,1252.9825098662402
2009,İsrail,Fransa,5,,,3331.5899094844312
2009,İsrail,Bosna-Hersek,0,,,1988.9243737778909
2009,İsrail,Ermenistan,8,,,1251.972605758482
2009,İsrail,Rusya,7,,,2671.9159648419413
2009,İsrail,Ukrayna,2,,,2111.9343231614966
2009,İsrail,Danimarka,0,,,3189.4011457734427
2009,İsrail,Moldova,1,,,1777.9633785499684
2009,İsrail,Portekiz,0,,,4060.242677805648
2009,İsrail,Arnavutluk,0,,,1733.2341588434483
2009,İsrail,Hırvatistan,0,,,2272.181057003228
2009,İsrail,Romanya,0,,,1614.7559835617437
2009,İsrail,Almanya,0,,,2900.5787537670244
2009,İsrail,İsveç,0,,,3319.222919453242
2009,İsrail,Malta,0,,,1962.721535935678
2009,İsrail,Litvanya,0,,,2665.5990050231717
2009,İsrail,İspanya,0,,,3594.7799782996212
2009,İsrail,Finlandiya,0,,,3246.609574742888
2009,Letonya,Norveç,12,,,842.6378430610632
2009,Letonya,İzlanda,8,,,2570.450173469915
2009,Letonya,Azerbaycan,4,,,2608.3841240953534
2009,Letonya,Türkiye,0,,,1995.7519100328234
2009,Letonya,Birleşik Krallık,2,,,1676.6598049907764
2009,Letonya,Estonya,10,,,279.40062021023346
2009,Letonya,Yunanistan,0,,,2109.55304375102
2009,Letonya,Fransa,5,,,1703.1049990456413
2009,Letonya,Bosna-Hersek,0,,,1509.2621837931174
2009,Letonya,Ermenistan,0,,,2374.6449112846494
2009,Letonya,Rusya,6,,,841.6093572101794
2009,Letonya,Ukrayna,0,,,836.1046070843996
2009,Letonya,Danimarka,3,,,724.6378577885721
2009,Letonya,Moldova,0,,,1151.4619010390813
2009,Letonya,Portekiz,0,,,3150.701802258639
2009,Letonya,İsrail,0,,,2926.2234359657496
2009,Letonya,Arnavutluk,0,,,1763.8106042246372
2009,Letonya,Hırvatistan,0,,,1358.9405974614897
2009,Letonya,Romanya,0,,,1399.0465908240712
2009,Letonya,Almanya,0,,,844.3002082607238
2009,Letonya,İsveç,0,,,442.1216401017445
2009,Letonya,Malta,1,,,2448.0410760965365
2009,Letonya,Litvanya,7,,,261.7031642155531
2009,Letonya,İspanya,0,,,2712.6662766747077
2009,Letonya,Finlandiya,0,,,361.2617369183143
2009,Litvanya,Norveç,12,,,1044.7584862349054
2009,Litvanya,İzlanda,8,,,2785.473171762764
2009,Litvanya,Azerbaycan,5,,,2411.9690068085956
2009,Litvanya,Türkiye,0,,,1735.449868343483
2009,Litvanya,Birleşik Krallık,3,,,1722.825914790663
2009,Litvanya,Estonya,10,,,529.1423513167178
2009,Litvanya,Yunanistan,0,,,1861.7574188295341
2009,Litvanya,Fransa,6,,,1695.9108826940023
2009,Litvanya,Bosna-Hersek,0,,,1301.7999378047075
2009,Litvanya,Ermenistan,0,,,2152.5440833040375
2009,Litvanya,Rusya,7,,,790.4435958195801
2009,Litvanya,Ukrayna,4,,,589.3114538168633
2009,Litvanya,Danimarka,2,,,813.1829680331438
2009,Litvanya,Moldova,0,,,889.8913931134074
2009,Litvanya,Portekiz,0,,,3119.6060494337485
2009,Litvanya,İsrail,0,,,2665.5990050231717
2009,Litvanya,Arnavutluk,0,,,1538.9201802655111
2009,Litvanya,Hırvatistan,0,,,1186.1661651246454
2009,Litvanya,Romanya,0,,,1142.370923933231
2009,Litvanya,Almanya,0,,,818.9485287709764
2009,Litvanya,İsveç,0,,,675.0800823196382
2009,Litvanya,Malta,1,,,2246.7802440043615
2009,Litvanya,İspanya,0,,,2660.8077294520854
2009,Litvanya,Finlandiya,0,,,609.6858207748684
2009,Malta,Norveç,8,,,2683.4448906197963
2009,Malta,İzlanda,12,,,3966.7221868006995
2009,Malta,Azerbaycan,1,,,3111.031460375241
2009,Malta,Türkiye,5,,,1667.5279773170812
2009,Malta,Birleşik Krallık,10,,,2088.525800487817
2009,Malta,Estonya,0,,,2720.2782031884344
2009,Malta,Yunanistan,7,,,851.0112173369382
2009,Malta,Fransa,0,,,1748.6319121379618
2009,Malta,Bosna-Hersek,0,,,945.3040324523514
2009,Malta,Ermenistan,0,,,2656.900117880136
2009,Malta,Rusya,0,,,2814.4535502590497
2009,Malta,Ukrayna,2,,,2065.137076356461
2009,Malta,Danimarka,6,,,2204.3586396987253
2009,Malta,Moldova,0,,,1714.0704066899668
2009,Malta,Portekiz,0,,,2108.1089002690364
2009,Malta,İsrail,0,,,1962.721535935678
2009,Malta,Arnavutluk,0,,,759.5255515633854
2009,Malta,Hırvatistan,0,,,1108.7995888734406
2009,Malta,Romanya,0,,,1364.756540304296
2009,Malta,Almanya,0,,,1850.1188202117673
2009,Malta,İsveç,4,,,2618.043034827562
2009,Malta,Litvanya,0,,,2246.7802440043615
2009,Malta,İspanya,0,,,1665.9910929117702
2009,Malta,Finlandiya,3,,,2800.110075921766
2009,Moldova,Norveç,8,,,1856.881198342188
2009,Moldova,İzlanda,3,,,3574.4874526589906
2009,Moldova,Azerbaycan,10,,,1833.9099818400746
2009,Moldova,Türkiye,0,,,850.5660608858072
2009,Moldova,Birleşik Krallık,1,,,2147.156159974108
2009,Moldova,Estonya,7,,,1408.2993508254074
2009,Moldova,Yunanistan,0,,,1088.005597107162
2009,Moldova,Fransa,0,,,1975.4810932862283
2009,Moldova,Bosna-Hersek,0,,,886.5208928514583
2009,Moldova,Ermenistan,0,,,1467.4645085871966
2009,Moldova,Rusya,6,,,1144.3658253874296
2009,Moldova,Ukrayna,4,,,401.3921835953801
2009,Moldova,Danimarka,5,,,1479.99683781518
2009,Moldova,Portekiz,0,,,3195.4989579950575
2009,Moldova,İsrail,0,,,1777.9633785499684
2009,Moldova,Arnavutluk,0,,,957.3909515978808
2009,Moldova,Hırvatistan,2,,,995.2996600218993
2009,Moldova,Romanya,12,,,358.0150201871309
2009,Moldova,Almanya,0,,,1264.537503873154
2009,Moldova,İsveç,0,,,1542.8159114753676
2009,Moldova,Malta,0,,,1714.0704066899668
2009,Moldova,Litvanya,0,,,889.8913931134074
2009,Moldova,İspanya,0,,,2695.8505633332434
2009,Moldova,Finlandiya,0,,,1485.3676439579083
2009,Karadağ,Norveç,10,,,2027.241287996509
2009,Karadağ,İzlanda,5,,,3535.7038243969205
2009,Karadağ,Azerbaycan,6,,,2548.2418855721144
2009,Karadağ,Türkiye,3,,,1170.4032961834514
2009,Karadağ,Birleşik Krallık,0,,,1774.8777585801597
2009,Karadağ,Estonya,0,,,1927.4653021840713
2009,Karadağ,Yunanistan,2,,,624.3150593590791
2009,Karadağ,Fransa,1,,,1491.096815734791
2009,Karadağ,Bosna-Hersek,12,,,172.29428433418553
2009,Karadağ,Ermenistan,0,,,2115.9890321721277
2009,Karadağ,Rusya,0,,,1982.042949864689
2009,Karadağ,Ukrayna,0,,,1237.3753303462436
2009,Karadağ,Danimarka,0,,,1549.0631167946915
2009,Karadağ,Moldova,0,,,911.9069584210924
2009,Karadağ,Portekiz,0,,,2421.3284066074266
2009,Karadağ,İsrail,4,,,1840.5216781461806
2009,Karadağ,Arnavutluk,7,,,131.84439926310876
2009,Karadağ,Hırvatistan,8,,,457.03048092222645
2009,Karadağ,Romanya,0,,,594.7336149321675
2009,Karadağ,Almanya,0,,,1203.2662896883965
2009,Karadağ,İsveç,0,,,1879.8618538193334
2009,Karadağ,Malta,0,,,834.2261982382813
2009,Karadağ,Litvanya,0,,,1431.0544040957018
2009,Karadağ,İspanya,0,,,1921.3645851276694
2009,Karadağ,Finlandiya,0,,,2008.8502464903584
2009,Hollanda,Norveç,12,,,912.5536049447944
2009,Hollanda,İzlanda,7,,,2011.6871405787474
2009,Hollanda,Azerbaycan,10,,,3626.758762101374
2009,Hollanda,Türkiye,8,,,2535.097089512639
2009,Hollanda,Birleşik Krallık,3,,,357.73761547640396
2009,Hollanda,Estonya,0,,,1457.3253015323758
2009,Hollanda,Yunanistan,1,,,2163.9401431410047
2009,Hollanda,Fransa,6,,,429.69974559559745
2009,Hollanda,Bosna-Hersek,4,,,1374.7733372828347
2009,Hollanda,Ermenistan,5,,,3280.3279222846886
2009,Hollanda,Rusya,0,,,2147.34045374749
2009,Hollanda,Ukrayna,0,,,1780.2006484017036
2009,Hollanda,Danimarka,0,,,621.0904596243221
2009,Hollanda,Moldova,0,,,1813.6743939890318
2009,Hollanda,Portekiz,0,,,1863.0996147691721
2009,Hollanda,İsrail,0,,,3347.2560899934806
2009,Hollanda,Arnavutluk,0,,,1665.194043993947
2009,Hollanda,Hırvatistan,0,,,1085.514351465549
2009,Hollanda,Romanya,0,,,1787.3188676020789
2009,Hollanda,Almanya,2,,,576.002886990363
2009,Hollanda,İsveç,0,,,1125.3782786757763
2009,Hollanda,Malta,0,,,1981.3849559184575
2009,Hollanda,Litvanya,0,,,1366.3734739998542
2009,Hollanda,İspanya,0,,,1481.0107517557976
2009,Hollanda,Finlandiya,0,,,1501.4209658512439
2009,Kuzey Makedonya,Norveç,8,,,2122.204879472581
2009,Kuzey Makedonya,İzlanda,2,,,3675.2334638976126
2009,Kuzey Makedonya,Azerbaycan,3,,,2374.9490221061274
2009,Kuzey Makedonya,Türkiye,12,,,985.9106794488746
2009,Kuzey Makedonya,Birleşik Krallık,6,,,1942.834976570279
2009,Kuzey Makedonya,Estonya,0,,,1953.781510031528
2009,Kuzey Makedonya,Yunanistan,0,,,486.9988354185462
2009,Kuzey Makedonya,Fransa,0,,,1667.1722405190837
2009,Kuzey Makedonya,Bosna-Hersek,10,,,321.9861409159856
2009,Kuzey Makedonya,Ermenistan,1,,,1938.8846058711028
2009,Kuzey Makedonya,Rusya,0,,,1924.7316999951565
2009,Kuzey Makedonya,Ukrayna,0,,,1170.3312129819356
2009,Kuzey Makedonya,Danimarka,0,,,1651.4946499573855
2009,Kuzey Makedonya,Moldova,0,,,811.0005827107055
2009,Kuzey Makedonya,Portekiz,0,,,2600.882707099104
2009,Kuzey Makedonya,İsrail,0,,,1667.2604445187271
2009,Kuzey Makedonya,Arnavutluk,7,,,152.5566727070497
2009,Kuzey Makedonya,Hırvatistan,4,,,608.9034250856465
2009,Kuzey Makedonya,Romanya,5,,,465.5543552883451
2009,Kuzey Makedonya,Almanya,0,,,1316.5306197997377
2009,Kuzey Makedonya,İsveç,0,,,1942.0031816295946
2009,Kuzey Makedonya,Malta,0,,,903.0755652035507
2009,Kuzey Makedonya,Litvanya,0,,,1440.0017845440016
2009,Kuzey Makedonya,İspanya,0,,,2101.99289616384
2009,Kuzey Makedonya,Finlandiya,0,,,2035.638140572801
2009,Norveç,İzlanda,12,,,1741.1895787372437
2009,Norveç,Azerbaycan,10,,,3448.3251205856645
2009,Norveç,Türkiye,7,,,2699.91768230757
2009,Norveç,Birleşik Krallık,2,,,1153.1785636744903
2009,Norveç,Estonya,0,,,786.2581803315136
2009,Norveç,Yunanistan,0,,,2605.3495352133896
2009,Norveç,Fransa,1,,,1341.239838205445
2009,Norveç,Bosna-Hersek,0,,,1857.5655661779474
2009,Norveç,Ermenistan,0,,,3197.1915203593408
2009,Norveç,Rusya,0,,,1643.7499067698775
2009,Norveç,Ukrayna,5,,,1626.6102245622128
2009,Norveç,Danimarka,8,,,482.5145373969692
2009,Norveç,Moldova,3,,,1856.881198342188
2009,Norveç,Portekiz,0,,,2737.8438617105785
2009,Norveç,İsrail,0,,,3611.377694671214
2009,Norveç,Arnavutluk,0,,,2158.1460597025157
2009,Norveç,Hırvatistan,0,,,1605.4552770811124
2009,Norveç,Romanya,0,,,2003.6663902235591
2009,Norveç,Almanya,6,,,837.7350584592342
2009,Norveç,İsveç,4,,,416.43828023952125
2009,Norveç,Malta,0,,,2683.4448906197963
2009,Norveç,Litvanya,0,,,1044.7584862349054
2009,Norveç,İspanya,0,,,2387.078474686203
2009,Norveç,Finlandiya,0,,,786.9852566850991
2009,Polonya,Norveç,12,,,1062.7407158980368
2009,Polonya,İzlanda,1,,,2765.58526446229
2009,Polonya,Azerbaycan,6,,,2551.4597449957264
2009,Polonya,Türkiye,0,,,1640.3721982653221
2009,Polonya,Birleşik Krallık,4,,,1448.4534583498594
2009,Polonya,Estonya,8,,,834.7067575857092
2009,Polonya,Yunanistan,0,,,1598.544800210323
2009,Polonya,Fransa,0,,,1366.4073330596543
2009,Polonya,Bosna-Hersek,0,,,950.3925515400778
2009,Polonya,Ermenistan,2,,,2233.921253293202
2009,Polonya,Rusya,3,,,1150.8389645376164
2009,Polonya,Ukrayna,10,,,689.0212692361698
2009,Polonya,Danimarka,7,,,671.6718011785741
2009,Polonya,Moldova,5,,,809.4859147374466
2009,Polonya,Portekiz,0,,,2758.491445626497
2009,Polonya,İsrail,0,,,2548.6391764071905
2009,Polonya,Arnavutluk,0,,,1215.3622933101499
2009,Polonya,Hırvatistan,0,,,802.1219350880745
2009,Polonya,Romanya,0,,,944.8474811939598
2009,Polonya,Almanya,0,,,517.3575592899225
2009,Polonya,İsveç,0,,,810.4044711571205
2009,Polonya,Malta,0,,,1886.733382851868
2009,Polonya,Litvanya,0,,,393.2354037211952
2009,Polonya,İspanya,0,,,2289.2455230921196
2009,Polonya,Finlandiya,0,,,915.3377700788037
2009,Portekiz,Norveç,5,,,2737.8438617105785
2009,Portekiz,İzlanda,8,,,2946.5181442170124
2009,Portekiz,Azerbaycan,0,,,4964.408012684024
2009,Portekiz,Türkiye,3,,,3580.715993597621
2009,Portekiz,Birleşik Krallık,10,,,1585.0784634897543
2009,Portekiz,Estonya,0,,,3311.0479531208744
2009,Portekiz,Yunanistan,0,,,2851.215482607482
2009,Portekiz,Fransa,0,,,1452.8387986659998
2009,Portekiz,Bosna-Hersek,0,,,2358.912640567919
2009,Portekiz,Ermenistan,4,,,4536.920745909275
2009,Portekiz,Rusya,0,,,3905.5626601473887
2009,Portekiz,Ukrayna,6,,,3351.039027049683
2009,Portekiz,Danimarka,0,,,2477.5522521352623
2009,Portekiz,Moldova,12,,,3195.4989579950575
2009,Portekiz,İsrail,0,,,4060.242677805648
2009,Portekiz,Arnavutluk,0,,,2470.5084595305116
2009,Portekiz,Hırvatistan,0,,,2200.2093146466473
2009,Portekiz,Romanya,2,,,2974.2867544973055
2009,Portekiz,Almanya,1,,,2311.500300284044
2009,Portekiz,İsveç,0,,,2988.460394667464
2009,Portekiz,Malta,0,,,2108.1089002690364
2009,Portekiz,Litvanya,0,,,3119.6060494337485
2009,Portekiz,İspanya,7,,,502.23722317750014
2009,Portekiz,Finlandiya,0,,,3360.031434249754
2009,Romanya,Norveç,5,,,2003.6663902235591
2009,Romanya,İzlanda,10,,,3669.0974199590055
2009,Romanya,Azerbaycan,4,,,1994.1095214663058
2009,Romanya,Türkiye,6,,,748.289037545759
2009,Romanya,Birleşik Krallık,0,,,2091.2540748895804
